path,depth_level,depth_value,module_px,qr_px,sample_idx,qr_id,payload_groundtruth,effects,red_gain,green_gain,blue_gain,black_point,white_point,haze_alpha,amp_x,amp_y,freq_x,freq_y,phase_x,phase_y,ksize,sigma,decode_raw_ok,decode_enhance_ok,decode_stage,decoded_data
shallow/qr_B_m8_shallow_056.png,shallow,0.25,8,232,56,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6965,1.0356,0.9957,31.0036,225.7196,0.1213,1.095,0.742,1.5494,1.7658,4.094,4.6419,3,1.0564,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_057.png,shallow,0.25,8,232,57,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6389,1.0855,1.0024,29.6041,232.2014,0.1195,1.0862,0.7808,1.533,1.8888,0.4568,0.6504,3,0.951,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_058.png,shallow,0.25,8,232,58,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.703,1.0102,1.0032,31.1919,220.2564,0.1295,0.9577,0.7652,1.6021,1.7724,4.6152,0.9776,3,0.96,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_059.png,shallow,0.25,8,232,59,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7279,0.9379,1.0759,27.0069,213.1039,0.1258,1.0943,0.7309,1.5576,1.7015,5.5087,6.044,3,1.1027,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_060.png,shallow,0.25,8,232,60,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6761,1.0583,1.0488,27.6504,238.9211,0.118,1.022,0.8269,1.5029,1.8837,0.7441,0.9677,3,0.9532,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_061.png,shallow,0.25,8,232,61,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.708,1.003,1.0029,30.3455,230.19,0.1199,1.0833,0.7414,1.4858,1.7084,2.0531,5.3625,3,0.9551,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_062.png,shallow,0.25,8,232,62,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7201,1.0004,0.9957,30.879,229.6349,0.1185,0.9833,0.7199,1.5086,1.649,4.7587,3.41,3,1.0642,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_063.png,shallow,0.25,8,232,63,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.665,0.9958,1.0255,29.2295,237.507,0.1159,1.0344,0.7878,1.5935,1.8432,6.2126,5.1421,3,0.982,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_064.png,shallow,0.25,8,232,64,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6355,1.0633,0.9775,27.7691,234.5046,0.1126,1.0461,0.8114,1.602,1.9078,0.0188,4.0601,3,0.9494,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_065.png,shallow,0.25,8,232,65,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6756,1.0756,1.0789,27.6857,217.29,0.1257,1.0426,0.8155,1.4729,1.6572,0.0149,1.9065,3,1.0875,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_066.png,shallow,0.25,8,232,66,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7409,1.0886,1.0442,30.807,213.9196,0.115,1.0298,0.798,1.5284,1.8396,3.7087,2.7119,3,1.0536,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_067.png,shallow,0.25,8,232,67,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6929,0.9488,1.0104,30.2645,225.8195,0.126,1.0903,0.7336,1.6184,1.6957,4.7555,2.7188,3,0.9707,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_068.png,shallow,0.25,8,232,68,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6609,1.0246,1.0379,28.8918,218.8292,0.1127,1.0872,0.7863,1.516,1.8955,4.1142,3.274,3,1.0382,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_069.png,shallow,0.25,8,232,69,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6612,1.0895,0.9707,27.5265,227.534,0.1226,1.0181,0.7286,1.6191,1.8094,2.4374,2.6209,3,1.1035,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_070.png,shallow,0.25,8,232,70,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.704,1.0905,1.0321,29.6717,225.3174,0.1267,0.9466,0.7923,1.4416,1.807,3.6549,5.6952,3,0.9555,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_071.png,shallow,0.25,8,232,71,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7056,0.9886,1.0536,27.8186,236.745,0.1133,1.0967,0.8212,1.5451,1.7701,5.6744,4.8484,3,1.0216,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_072.png,shallow,0.25,8,232,72,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6711,1.0027,1.0146,31.2431,229.9173,0.118,1.0725,0.7854,1.5355,1.7613,1.8948,1.6355,3,1.0553,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_073.png,shallow,0.25,8,232,73,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6913,1.0531,1.0342,28.2416,209.8792,0.1151,0.9933,0.7607,1.4036,1.8936,5.9677,0.1735,3,1.005,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_074.png,shallow,0.25,8,232,74,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6519,1.0363,1.0928,30.6719,242.5678,0.1286,1.0904,0.7639,1.4414,1.7764,1.3883,3.3566,3,0.9645,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_075.png,shallow,0.25,8,232,75,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7015,0.9932,1.0595,29.5637,208.5252,0.1118,0.9491,0.7727,1.4766,1.7694,5.1085,5.5903,3,0.9443,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_076.png,shallow,0.25,8,232,76,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6739,0.9658,1.0917,29.7808,214.7478,0.1263,0.9489,0.8265,1.5706,1.8467,3.3663,4.0388,3,0.9832,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_077.png,shallow,0.25,8,232,77,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7245,1.0224,1.0287,31.3091,224.4785,0.1284,1.0464,0.7326,1.5195,1.6889,5.6474,3.1854,3,1.028,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_078.png,shallow,0.25,8,232,78,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6584,1.0249,1.0519,29.4383,210.9079,0.1252,1.0392,0.7672,1.5872,1.8537,3.857,3.8479,3,1.0664,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_079.png,shallow,0.25,8,232,79,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6993,1.0213,1.0503,30.775,208.9214,0.1139,0.9767,0.8074,1.4765,1.7998,5.52,3.1222,3,1.046,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_080.png,shallow,0.25,8,232,80,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7384,1.0693,1.0997,30.577,213.9789,0.1211,1.076,0.7148,1.4761,1.915,0.2577,5.6539,3,1.0496,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_081.png,shallow,0.25,8,232,81,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.7309,1.0831,1.1012,30.7937,223.4535,0.1228,0.9968,0.7898,1.4426,1.8729,2.4858,0.9921,3,0.9781,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_082.png,shallow,0.25,8,232,82,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6997,1.0872,1.1123,30.7247,240.4832,0.118,0.9875,0.7266,1.5345,1.8251,5.3605,3.6261,3,1.0945,True,True,raw,HYDROSHIP-M5-B
shallow/qr_B_m8_shallow_083.png,shallow,0.25,8,232,83,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.6411,1.0774,1.1248,28.7936,233.1393,0.1235,1.015,0.7851,1.6147,1.6383,2.6663,0.8681,3,0.9752,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_000.png,medium,0.55,8,232,0,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4681,0.9722,1.0247,54.241,190.9948,0.2326,1.874,1.5593,2.2175,2.5408,5.755,5.769,5,1.5634,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_001.png,medium,0.55,8,232,1,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4716,1.0612,1.1195,58.4724,207.1921,0.2051,1.9374,1.426,2.0273,2.3448,6.2788,0.6179,5,1.661,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_002.png,medium,0.55,8,232,2,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4603,0.9861,1.1451,54.4736,198.3174,0.2255,1.9207,1.3651,2.069,2.5375,3.7112,4.4615,5,1.5612,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_003.png,medium,0.55,8,232,3,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5175,1.0265,1.0157,51.0807,186.4544,0.2285,2.0378,1.451,2.1754,2.6476,5.3507,3.0342,5,1.6495,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_004.png,medium,0.55,8,232,4,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.497,0.9791,1.0536,55.5201,214.2131,0.2123,1.7878,1.4453,2.1853,2.4377,0.5883,0.8275,5,1.5538,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_005.png,medium,0.55,8,232,5,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.497,0.9963,1.1144,56.1104,187.9736,0.2078,2.0007,1.36,2.1522,2.5432,5.7584,6.1692,5,1.6122,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_006.png,medium,0.55,8,232,6,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.517,0.9707,1.0415,53.1068,190.6411,0.2157,2.0417,1.4135,1.9379,2.5819,5.2493,5.3626,5,1.7699,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_007.png,medium,0.55,8,232,7,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5155,0.9936,1.1285,50.5399,202.3356,0.2332,1.9745,1.4174,2.2347,2.5525,2.117,0.0102,5,1.5757,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_008.png,medium,0.55,8,232,8,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4585,1.0763,1.133,54.8006,198.6251,0.2316,2.0036,1.358,2.1506,2.3907,5.858,4.8451,5,1.5622,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_009.png,medium,0.55,8,232,9,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.466,1.0207,1.0195,52.5447,197.824,0.2207,1.8524,1.5792,2.2028,2.5975,3.6839,3.7155,5,1.5589,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_010.png,medium,0.55,8,232,10,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4806,0.9476,1.1318,52.0288,188.6865,0.2324,1.8022,1.4342,1.9852,2.5222,2.6577,1.0712,5,1.5606,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_011.png,medium,0.55,8,232,11,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5314,1.0211,1.0409,51.3831,216.7101,0.232,2.0302,1.4917,2.1751,2.3883,0.6319,0.0436,5,1.7834,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_012.png,medium,0.55,8,232,12,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4993,0.9907,1.1637,54.7248,191.6475,0.2195,1.7457,1.5618,2.1584,2.5074,3.1711,4.7274,5,1.7153,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_013.png,medium,0.55,8,232,13,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4854,1.0383,1.0191,52.4644,201.0562,0.205,2.0416,1.3767,2.0037,2.3624,4.7349,2.0579,5,1.6119,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_014.png,medium,0.55,8,232,14,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4999,1.0522,1.0849,57.2757,197.79,0.2299,1.7623,1.4955,1.9625,2.6616,2.3415,0.1511,5,1.5271,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_015.png,medium,0.55,8,232,15,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5161,1.0422,1.168,49.9441,206.3775,0.2224,1.9225,1.4922,2.1443,2.4564,2.4618,3.6324,5,1.7152,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_016.png,medium,0.55,8,232,16,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4547,0.9831,1.1545,51.2091,186.5066,0.2171,1.7921,1.5404,2.1996,2.3943,5.7384,2.0933,5,1.7435,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_017.png,medium,0.55,8,232,17,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5311,1.0407,1.1591,55.0158,188.4891,0.204,1.856,1.4373,1.9733,2.549,6.1405,0.0252,5,1.6716,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_018.png,medium,0.55,8,232,18,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4647,1.0564,1.1313,50.1272,204.8866,0.2249,2.0042,1.3543,2.2015,2.6148,4.6377,4.1492,5,1.6184,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_019.png,medium,0.55,8,232,19,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.511,1.0355,1.08,50.0981,206.0478,0.2086,1.9377,1.5634,2.1823,2.5384,2.9814,2.0475,5,1.64,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_020.png,medium,0.55,8,232,20,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4568,0.9684,1.0611,52.4712,206.5366,0.2106,1.8292,1.436,2.0575,2.2809,0.2665,1.3324,5,1.5483,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_021.png,medium,0.55,8,232,21,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5251,1.0173,1.0116,52.802,201.2575,0.2245,1.7859,1.3944,2.0702,2.3015,2.3496,1.0323,5,1.7288,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_022.png,medium,0.55,8,232,22,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4933,0.9573,1.0783,55.1047,192.2432,0.2267,1.8095,1.3779,2.0744,2.5585,0.6788,1.1834,5,1.7427,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_023.png,medium,0.55,8,232,23,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5086,1.0059,1.1191,55.3512,189.8827,0.2281,1.9828,1.5105,2.0032,2.6206,2.3185,0.3288,5,1.6623,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_024.png,medium,0.55,8,232,24,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5155,1.0334,1.0303,57.2566,210.14,0.222,1.8691,1.4119,2.1468,2.6003,5.119,5.3737,5,1.6308,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_025.png,medium,0.55,8,232,25,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5267,0.9821,1.1863,53.8101,203.1531,0.2145,1.9365,1.4126,2.1111,2.3307,3.4489,3.205,5,1.5793,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_026.png,medium,0.55,8,232,26,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4546,1.1042,1.0764,49.9825,203.8793,0.2296,1.9088,1.5503,2.0615,2.3916,0.0777,4.7509,5,1.5518,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_027.png,medium,0.55,8,232,27,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5076,1.0425,1.1817,50.2895,212.3726,0.2171,1.9424,1.418,1.96,2.3961,2.1017,5.6835,5,1.6154,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_028.png,medium,0.55,8,232,28,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4575,0.954,1.1054,51.6715,216.568,0.2039,1.9008,1.4717,1.9589,2.336,4.3045,0.5559,5,1.7812,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_029.png,medium,0.55,8,232,29,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5061,0.9943,1.1511,57.5372,201.0328,0.2085,1.8585,1.4659,2.0067,2.2827,5.317,5.813,5,1.5336,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_030.png,medium,0.55,8,232,30,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4567,1.0102,1.0809,57.8297,191.3195,0.2108,1.9432,1.4544,2.0956,2.6431,2.3508,5.7245,5,1.7843,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_031.png,medium,0.55,8,232,31,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4808,1.0852,1.1265,57.6941,198.6446,0.2096,1.8399,1.5139,2.2231,2.5189,1.4724,0.6252,5,1.7336,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_032.png,medium,0.55,8,232,32,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4877,1.0177,1.0786,51.902,214.4443,0.2065,2.0287,1.3486,1.9429,2.566,5.7251,6.2709,5,1.7794,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_033.png,medium,0.55,8,232,33,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5241,1.0324,1.0823,56.1795,198.4035,0.2126,1.8457,1.4321,2.1681,2.3266,5.6296,5.6797,5,1.78,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_034.png,medium,0.55,8,232,34,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.474,1.0622,1.1554,52.8637,208.5838,0.2222,2.0396,1.3881,2.2604,2.5286,4.5853,4.6844,5,1.6568,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_035.png,medium,0.55,8,232,35,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4735,1.0861,1.0437,50.3963,211.5726,0.2191,1.8735,1.5539,2.2037,2.5382,2.1363,3.5818,5,1.6964,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_036.png,medium,0.55,8,232,36,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5133,1.0624,1.0806,55.0868,192.6498,0.2021,1.812,1.4315,2.0455,2.2699,3.5873,1.3699,5,1.7347,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_037.png,medium,0.55,8,232,37,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.506,1.0944,1.1084,54.7716,210.8625,0.2194,2.0186,1.4874,2.0291,2.5908,0.1814,3.5387,5,1.6712,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_038.png,medium,0.55,8,232,38,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5214,1.0771,1.0842,52.9986,194.9272,0.2136,1.9459,1.4063,2.0334,2.3219,5.1216,5.6906,5,1.7565,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_039.png,medium,0.55,8,232,39,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4887,0.9767,1.1157,56.354,188.36,0.2198,1.9557,1.5335,1.9331,2.5637,0.6619,5.0579,5,1.5876,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_040.png,medium,0.55,8,232,40,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4683,1.0845,1.0563,53.188,214.8632,0.2015,1.8718,1.4532,1.9686,2.3906,5.1036,3.8739,5,1.7225,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_041.png,medium,0.55,8,232,41,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5072,1.1032,1.1681,55.667,189.3769,0.2066,1.8772,1.3598,1.9639,2.416,4.2643,3.1755,5,1.5707,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_042.png,medium,0.55,8,232,42,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5298,1.0123,1.0254,53.1398,197.518,0.2274,1.8704,1.398,2.2206,2.3049,1.4066,0.7578,5,1.5336,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_043.png,medium,0.55,8,232,43,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4606,0.9795,1.1503,51.3333,198.5021,0.2005,1.8494,1.4446,1.9825,2.4438,1.3488,2.9462,5,1.6988,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_044.png,medium,0.55,8,232,44,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4833,1.0428,1.1237,54.7975,187.3543,0.2037,1.8009,1.5252,2.1753,2.374,3.854,6.106,5,1.5835,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_045.png,medium,0.55,8,232,45,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5237,1.0282,1.0545,55.8252,204.8896,0.2263,1.813,1.5029,2.2512,2.5233,4.1452,3.5589,5,1.5844,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_046.png,medium,0.55,8,232,46,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5207,1.0668,1.153,54.9953,210.9082,0.219,1.9497,1.4988,2.166,2.6069,2.8425,3.8011,5,1.7806,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_047.png,medium,0.55,8,232,47,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4832,0.9821,1.0632,52.7224,191.5698,0.2325,1.7868,1.4378,2.0779,2.3975,3.1336,1.5021,5,1.6044,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_048.png,medium,0.55,8,232,48,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4815,0.998,1.1271,56.8278,191.1036,0.2164,2.0196,1.4545,2.0245,2.3145,3.7662,5.7182,5,1.7435,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_049.png,medium,0.55,8,232,49,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5027,1.0548,1.1265,50.1399,212.6818,0.2065,1.7623,1.4297,2.108,2.3082,2.7981,3.9405,5,1.6634,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_050.png,medium,0.55,8,232,50,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4629,1.013,1.0441,55.279,209.9717,0.2105,1.8411,1.4359,2.219,2.4084,4.9117,2.4135,5,1.6718,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_051.png,medium,0.55,8,232,51,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4969,1.1004,1.1403,51.4948,196.2361,0.2144,1.7828,1.4474,2.0795,2.2872,1.845,5.8609,5,1.6336,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_052.png,medium,0.55,8,232,52,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5086,1.107,1.1477,53.1352,205.2728,0.2221,1.7734,1.5262,2.185,2.495,4.1081,5.1003,5,1.6822,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_053.png,medium,0.55,8,232,53,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5215,1.1036,1.0344,58.4783,203.2482,0.2114,1.9714,1.4992,2.0751,2.4125,3.8045,3.7053,5,1.6234,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_054.png,medium,0.55,8,232,54,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4584,1.0242,1.0787,56.2141,188.0709,0.2231,1.7711,1.417,2.1406,2.3846,5.481,2.7465,5,1.5928,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_055.png,medium,0.55,8,232,55,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5152,0.9786,1.0916,53.0673,208.7558,0.2273,2.0129,1.4035,2.2564,2.5697,0.2735,2.1629,5,1.5367,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_056.png,medium,0.55,8,232,56,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5135,0.974,1.0677,51.2845,185.769,0.2325,1.7656,1.4734,2.137,2.3374,0.203,0.2915,5,1.5507,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_057.png,medium,0.55,8,232,57,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4719,0.9635,1.1292,51.2663,213.9456,0.1998,1.9583,1.4065,2.0588,2.5719,0.5781,0.8166,5,1.5911,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_058.png,medium,0.55,8,232,58,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.526,0.9549,1.1497,55.9434,212.9178,0.2181,2.0074,1.5212,2.1689,2.5066,4.4938,0.1681,5,1.6297,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_059.png,medium,0.55,8,232,59,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.519,1.054,1.0255,57.0557,201.2987,0.2162,1.9284,1.5047,2.131,2.3512,3.3937,0.6599,5,1.6867,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_060.png,medium,0.55,8,232,60,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4776,1.018,1.0167,51.3133,189.1268,0.1988,1.8545,1.44,2.1927,2.5635,1.6739,0.1876,5,1.5649,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_061.png,medium,0.55,8,232,61,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5,1.0174,1.0459,52.394,210.2918,0.2068,1.825,1.4481,2.1927,2.3821,0.7231,0.4201,5,1.599,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_062.png,medium,0.55,8,232,62,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.4887,1.1063,1.0934,53.6391,206.3543,0.2128,2.0069,1.4499,2.1453,2.5762,2.9246,1.0442,5,1.6347,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_063.png,medium,0.55,8,232,63,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.5306,1.1058,1.0326,56.6324,212.4811,0.21,1.9675,1.4508,1.9576,2.4786,5.7982,0.6346,5,1.6728,True,True,raw,HYDROSHIP-M5-B
medium/qr_B_m8_medium_064.png,medium,0.55,8,232,64,B,HYDROSHIP-M5-B,backscatter|blur|color|ripple,0.498,1.0018,1.0953,49.9495,185.5199,0.212,1.7859,1.3961,2.0152,2.4247,5.1096,5.4726,5,1.7846,True,True,raw,HYDROSHIP-M5-B
